gbest for task 2	-2.01409	-2.27116	-1.38244	-3.79028	4.51842	-0.722029	3.22979	-2.80439	4.15465	1.71202	4.6192	2.62783	0.140489	-2.77999	-3.45007	-1.24113	0.320396	0.625326	4.63468	-0.314596	-4.22302	1.55708	1.75263	-2.30345	-1.12854	2.43352	-2.32028	-0.0262588	1.51951	-3.48148	3.43113	4.50542	-0.752643	-2.95131	-4.28486	-1.23422	1.32666	3.94493	0.961386	0.481316	0.656954	0.580587	-1.89086	-4.20256	2.8006	-0.340926	-0.443686	-1.87901	-4.7156	-0.809005
gbest for task 11	-4.95105	-1.6071	-4.01267	-4.87788	-1.06121	2.38575	1.72731	-3.83207	-2.89111	1.70605	4.61532	4.46767	4.86047	0.895768	3.49685	2.60557	-2.26975	-0.649676	1.84053	3.31341	-0.376429	-3.91901	2.44692	0.802285	-3.91391	-3.15215	1.12646	-0.169359	3.95933	3.45383	0.557568	4.00828	-3.15327	1.5449	4.13039	0.785515	-1.06935	0.85771	1.95345	1.03954	-2.43624	1.56877	0.50721	-2.57577	-2.53546	-0.995935	-4.9702	0.194793	3.35439	1.87034
gbest for task 3	-4.88718	-1.07138	-0.786848	3.73143	4.70648	-4.9737	-2.35846	-2.96282	-2.70354	0.582159	2.80371	-2.51003	-4.69766	-4.00091	-3.95149	-4.27266	-4.65096	-2.67698	2.44629	3.99859	-3.99355	3.55432	2.36714	4.04835	-3.99914	1.93271	2.32767	2.68684	-3.939	-1.09177	-4.67278	-3.82618	2.83684	-0.459626	4.90525	2.54333	-0.433324	-2.45321	4.58051	1.86314	3.12895	2.38422	4.3531	3.43128	3.38331	-4.59839	4.15862	3.73235	-2.27537	1.60491
gbest for task 12	-2.95177	-3.62058	-0.38486	-4.03703	-3.52614	0.530712	-0.117365	3.46467	3.02665	1.91282	-4.42666	3.41369	0.905805	0.603385	4.20527	0.00775576	3.2878	3.62133	2.56404	4.45282	-0.189361	1.64183	-0.686752	-4.68386	0.442351	-4.75143	-0.125588	-0.367571	1.47722	-1.00401	-3.23037	3.52545	0.375413	1.38477	4.48842	1.84927	-3.08451	-0.628945	0.313944	4.94213	-3.71613	0.887281	3.35582	2.18968	-3.50933	2.56109	-2.80257	4.77847	1.18243	4.76147
gbest for task 4	0.681501	0.583389	-4.64218	3.51912	-4.68975	3.22545	-0.660764	3.99878	-1.2806	-1.34817	1.07266	2.96738	-2.6282	-2.38398	0.670299	-3.72964	1.52118	1.14277	4.25649	1.01961	1.36685	2.0683	-3.6385	-1.41161	3.25138	3.07349	-3.36163	0.776534	3.02534	-0.190017	-2.75771	-1.29316	-4.60663	-2.39989	-2.77404	-4.29638	-4.17444	1.5652	4.7024	-0.455036	-4.78297	0.775061	-2.48766	-2.41117	3.39108	3.18264	-1.14082	-0.0877341	-0.674584	-1.88433
gbest for task 13	1.72451	2.38301	-2.64766	4.38757	3.94879	3.73131	3.72306	-4.34574	-4.16875	-1.3831	1.93499	-3.5076	-4.92152	-3.69811	-4.69507	-1.82152	4.13654	-1.64324	1.26112	2.10237	3.35982	0.924776	1.68381	-3.5487	1.47513	-1.28113	-3.39394	-1.72401	2.50926	-1.47693	3.19541	-0.766235	-4.09392	-4.45225	-1.37867	4.85487	4.27906	-2.6556	-4.49088	-4.88969	0.961298	2.44411	-3.39728	1.03977	3.74601	-3.09235	4.21825	2.88254	0.26441	0.479365
gbest for task 5	1.05844	3.31838	1.75028	3.66688	1.29578	-0.281713	-3.96968	1.35335	4.51387	-0.0625795	0.255224	-4.63952	1.96204	-2.34991	3.01828	-1.88109	-0.730959	-1.17612	4.12801	-0.28239	-2.48291	-4.16334	-2.57266	3.36029	4.78776	-0.286483	0.0137942	4.48493	4.66006	4.60094	-2.88277	0.7185	2.91932	3.86751	-0.614617	-0.784901	-1.4142	0.415703	-4.43155	-1.90033	-4.64688	0.823671	-1.53984	2.31516	3.47376	-3.52156	-4.56593	-2.2572	0.302321	4.56209
gbest for task 14	-1.44884	2.5817	-0.758563	-0.297447	-4.67029	-4.399	-4.64918	-2.45955	1.86114	4.29719	3.74532	-0.249753	-3.24984	-0.994729	4.44115	-1.86972	-2.49492	0.463615	1.73598	-4.75396	-2.99828	0.8683	0.573432	-0.86169	1.34928	3.84754	-2.12744	-3.9614	3.7912	2.24071	-0.480486	-2.65764	-0.177587	3.76095	2.04491	0.152123	4.36195	2.39573	2.69258	1.22309	1.69292	1.4379	-4.02666	3.44309	-4.55683	-4.58551	-3.42663	-2.05175	0.878107	3.30935
gbest for task 6	3.61499	-4.78681	3.62506	4.66317	-1.45915	-0.304324	-4.92039	-0.607817	-4.02702	-0.446928	0.633967	2.91594	3.88269	-3.89917	2.57324	-4.85234	4.31197	0.247689	2.28299	-2.3956	-1.13194	-2.52259	4.85347	-2.67973	-0.243675	-3.93826	3.88162	-2.96454	0.183357	-0.380824	3.37334	-1.20165	-0.16763	1.9984	-1.53848	3.37322	-3.30592	-1.45887	-2.23459	-2.33294	3.0942	3.39937	-4.417	1.97689	4.50021	3.15623	2.12455	3.81218	-1.59608	-0.592462
gbest for task 15	0.198106	-4.75209	-1.9437	1.14896	-1.46198	3.76486	-2.36164	-3.26888	4.00467	4.6252	1.52409	0.730453	-3.84037	-0.585489	1.85792	-2.3544	-1.39845	2.68521	-2.09867	1.83724	2.52792	-1.24446	-3.28781	-0.543084	2.75164	0.683025	-3.20969	-2.13617	-3.3956	4.67348	0.53791	1.8025	4.92139	3.59421	-2.04854	-1.54058	2.35907	0.589818	0.190531	1.36374	0.215017	-3.28538	-2.90581	1.37465	1.12913	3.95212	4.02025	4.73068	1.63732	-3.07842
gbest for task 7	1.25484	-4.04187	2.40272	0.560615	0.698322	-4.36694	1.61514	-3.11765	-3.22664	2.78012	-0.833774	2.9014	-4.93262	2.16826	-0.136842	2.22471	-2.66102	-1.64898	3.46533	1.87011	-0.840242	4.38835	4.43308	-3.76086	-1.35126	-1.90884	4.74607	-0.0793105	0.808597	-4.50946	-0.0873138	-2.93657	-3.55133	-2.68459	2.62405	2.14699	-2.05154	-0.760809	4.02935	-0.27818	-2.98069	-1.80443	-2.37678	-2.91331	-4.63616	2.48638	4.31139	-2.29718	-4.1626	2.77672
gbest for task 16	-4.39326	2.88645	-1.00716	-4.26098	1.3951	0.696391	0.179346	0.475228	-4.96364	-4.33081	-2.45404	3.36292	0.862294	-4.20714	4.2313	-1.03709	-0.519321	2.10963	-4.54303	2.57647	1.68066	-0.598846	4.86071	-3.69658	-2.45974	-2.61128	1.76979	2.05541	2.70016	-3.76359	4.04577	3.3069	4.12286	-1.96139	4.04593	0.517969	3.735	-0.774727	-4.0068	3.77136	-0.105534	-1.46084	2.13428	-4.24324	-0.667986	1.36558	-0.280332	3.81269	-1.52478	0.176635
gbest for task 8	4.44596	-1.56466	-4.62652	0.0467825	2.37706	-3.53387	-3.05588	2.5629	-1.87194	-3.8811	3.44342	4.71962	-4.66175	-0.611219	-4.20889	3.62425	0.368336	0.534181	1.73844	3.87644	1.07672	-3.23658	-1.36957	0.672742	-3.35605	-2.69553	-3.75437	1.82653	-4.3462	-0.539727	-0.0642604	-4.90024	2.89561	0.309219	0.146539	0.272676	1.77535	2.09066	-2.16443	4.90341	3.20956	-3.72101	4.62303	3.54781	0.667774	-4.58586	2.17206	-3.96389	0.948319	-1.0895
gbest for task 17	3.65948	-1.02783	-1.38409	2.71765	0.902751	-2.06607	4.99397	4.09501	-2.2338	4.40552	4.04294	-0.337694	-2.34072	4.96009	4.84998	-0.404664	1.36537	2.84627	3.78545	-2.59913	-3.04267	2.59177	0.644417	3.26621	-0.983471	-3.22046	2.53858	3.42172	-3.00978	-0.895332	0.274447	-4.3503	3.07684	3.89036	3.36735	-1.02041	-3.17571	3.36132	-1.9254	-0.409511	2.76683	-2.88246	4.2528	-4.57388	-2.92237	4.10277	0.0214538	3.443	1.94904	-1.19309
gbest for task 9	2.36457	-0.514431	1.37463	0.560088	4.3651	-2.26367	-2.64107	0.594497	-2.31222	-0.588732	-3.64068	3.5513	-3.2729	-1.16534	-3.84604	-3.05208	3.9991	-0.746867	4.23603	1.13306	-0.885014	-4.99569	-0.266592	-2.14078	-3.45462	-1.70452	1.76958	-1.06059	1.12054	0.581684	-4.17566	-1.51489	-4.93275	2.19897	4.0452	4.43235	4.93531	-3.59586	0.0268474	-2.37691	0.815405	1.38617	-3.82562	2.5425	-4.77917	-2.67165	4.49042	4.21993	1.58148	3.72645
gbest for task 18	2.61699	2.01512	2.21524	-0.948273	-4.56292	-1.69288	1.97972	-2.18545	-1.50167	2.56678	2.25596	-3.29871	4.78065	0.653589	0.397215	-3.00054	0.228723	-4.44498	0.810272	-2.38841	-1.65243	1.31026	-2.99671	-2.48358	3.17825	1.40512	3.49337	3.55462	4.08195	3.46952	4.14162	1.69894	0.48464	1.35686	-4.24933	0.921722	4.66398	2.73038	3.73628	-1.83769	0.297156	0.992236	-0.136401	0.0778081	-3.35418	-4.73919	2.07727	1.87455	-4.18417	-2.11246
gbest for task 10	-1.05498	2.51931	4.77212	-1.88924	-0.503322	-3.42855	-2.68783	-2.27438	2.9789	1.55453	-1.61957	3.46716	3.33364	0.97391	-3.32229	1.6402	1.05807	3.28404	-4.30744	2.51714	-1.76858	-1.34347	3.29219	-3.98191	2.15908	2.62022	3.04316	4.61475	-1.01027	2.70735	-0.853222	2.93475	0.226656	-1.08111	-3.95448	4.72333	0.490348	-1.64232	-2.55104	-1.53075	4.91221	0.829384	-3.06359	3.24584	-3.19671	-1.38588	-0.113953	2.86136	-3.10183	0.57861
gbest for task 19	2.13721	-1.58406	1.65198	-3.60545	0.592301	-3.40564	-0.733772	3.97106	-2.53832	3.68242	-3.15569	-2.8895	-3.74275	-1.92008	-0.856148	-2.18856	0.129986	3.15179	2.38982	2.64297	3.82168	-0.242056	1.9753	-1.26168	0.723514	-1.11613	-1.56295	1.30443	1.01853	-3.10418	-2.60445	-1.84426	0.311754	4.04753	-0.449708	-4.09595	-4.3581	3.81652	4.87512	-1.89643	2.49894	-3.28057	0.214069	3.75619	-0.200655	4.35792	-3.43238	4.92933	2.50971	3.95744
gbest for task 11	2.93102	0.530169	3.32138	1.58853	3.70379	4.82777	3.89441	3.64929	1.40182	-4.83636	-4.04855	0.20637	0.288002	3.78068	-0.76641	1.5593	2.18208	3.49417	2.93934	-3.02665	4.88534	3.73397	-0.880098	1.70717	-1.43465	-3.23686	-4.03171	-2.32984	-4.31028	-2.50998	-1.89424	3.62074	3.02019	-3.57286	0.209262	1.72398	-3.7451	-0.896326	0.37327	2.65673	-0.732683	1.32472	-2.1369	4.55532	0.105402	2.09669	1.11462	-2.71252	0.590858	-0.946042
gbest for task 20	-3.60286	-0.896858	-4.86061	1.36698	-1.87329	-0.861722	-4.895	-2.33329	-3.00629	1.23235	-0.746946	-4.83374	4.88571	-3.87158	2.17405	-1.38006	-3.30009	-0.280244	-2.8446	-3.44471	0.574007	-1.61477	2.06876	-3.07109	-1.90172	1.25594	-2.34314	-2.64328	-4.83495	4.91286	0.768173	-3.43782	-0.983995	0.907567	2.92916	2.14272	-4.95415	3.03417	4.80943	-2.96045	-0.733479	-0.937515	-2.79419	-0.847765	0.190906	4.37986	2.77217	1.89081	-0.900383	4.92757
gbest for task 12	-3.70938	4.35731	1.94614	-4.65003	-3.8347	0.295433	-2.93085	2.76986	3.20783	4.5869	-3.16473	-1.73718	-3.13068	-4.51561	1.38858	4.69029	4.85102	-3.18066	-3.68776	0.984154	1.79761	-4.05266	1.89082	2.61373	4.77087	3.78701	2.13559	1.8374	-0.180599	4.68337	-4.179	1.11002	4.04068	2.76714	1.45999	-4.79402	-1.93742	3.52915	2.97584	-3.7296	3.11605	4.81111	-0.466779	4.98536	-4.7045	-4.0782	4.67566	-4.85348	-2.25885	-4.01211
gbest for task 21	-2.27281	1.27649	-4.8434	2.15188	-3.04371	-2.20962	0.232608	0.44833	-2.59785	-2.07674	-3.90066	-1.25569	-1.88941	-0.83725	-2.9324	-2.08581	2.89687	-3.76375	-4.71845	-0.82722	2.0362	0.734265	3.40404	4.93589	-2.34224	-1.41967	-1.8797	0.545067	3.36939	-3.82941	0.732921	-3.90342	2.44708	0.889524	3.24847	4.40338	3.67991	-1.51893	-0.148294	-3.91795	1.40433	0.951043	-0.173633	4.51492	-4.88621	1.89397	-2.5709	3.01066	3.13022	-2.28934
gbest for task 13	-2.99796	2.71435	1.04512	-0.192222	-3.67671	-2.3987	-0.146711	3.21253	3.38906	-4.4625	0.337779	4.12782	-1.31176	4.79133	-2.93621	-4.46352	1.85318	0.384194	-2.86291	2.14239	2.65097	-3.95412	1.21068	2.85646	-1.46491	-0.11904	-2.36337	1.20719	1.60994	-4.65641	-3.35532	3.61199	3.05794	2.68981	-1.58023	4.38123	-4.70889	3.27305	2.59376	3.68017	3.81055	-2.06846	2.80799	-2.5012	-2.27713	4.87178	-1.96472	4.57605	0.255976	0.172366
gbest for task 22	-0.084976	-1.12817	0.71115	-4.14623	-3.09215	-0.299852	-1.0991	1.40809	-0.604604	-3.78698	-1.63341	-0.429899	0.699909	2.07337	-3.9244	4.89886	-3.66901	0.342653	4.90372	-0.88692	2.51545	-4.35682	-4.58081	4.95814	0.359105	-3.04101	-2.7819	-2.14984	4.80148	-1.21457	-2.94253	-0.283494	2.65726	2.76862	0.570272	4.56511	-2.53123	4.47117	0.973198	1.86416	-4.31581	4.33979	-3.56574	1.3841	1.41316	-2.49014	1.28297	2.74415	2.85251	1.18669
gbest for task 14	-3.45537	3.81184	-4.34428	-2.69896	-4.7395	2.99787	1.77434	3.9265	0.595033	4.57868	3.18631	-2.6382	3.71326	3.35086	3.17583	-3.41939	4.31993	-1.68412	3.73693	1.11044	-1.02696	-1.51703	-1.76064	-2.61531	-0.775633	2.13812	3.93034	-3.53437	0.786374	2.61902	3.80613	2.331	1.43086	4.46185	4.63204	1.69136	2.45972	1.40638	0.617858	-1.94525	0.985066	-1.19583	0.416549	-0.301671	-2.84497	-1.40762	1.27894	-3.52504	1.90826	0.0158679
--------------------Problem ID = 2--------run ID = 6------------------
gbest for task 23	0.742134	-2.96221	-1.97595	1.19523	-0.293214	2.9626	4.93888	1.53827	0.886673	-1.15123	0.181472	0.201393	3.03545	4.89529	0.177569	-3.87134	-1.35153	-4.86542	3.45114	-1.4701	-0.0884082	-3.34339	4.48653	-2.30707	-3.29221	0.359972	-2.59282	-4.35093	2.76765	4.41499	-1.92732	-1.49022	-3.54722	1.09673	4.70502	1.15957	-0.940674	4.6439	-2.30216	4.946	-1.50733	2.87931	0.147392	-3.47187	2.7746	-4.67504	-2.34321	-3.57693	-4.54046	-3.89207
gbest for task 15	-0.8197	-3.33235	2.60121	-2.89876	2.97653	-2.81896	1.84278	3.08301	-4.50786	-4.82271	-2.96039	-2.00294	-0.744065	3.63873	1.65839	-4.7034	3.79196	0.261141	1.04262	3.55431	-1.68285	-0.881445	4.20208	-3.19327	-1.52743	0.49197	2.65055	-1.38147	2.4219	-1.16674	2.4227	-3.3978	0.500908	0.0239116	-1.29656	-1.52257	2.20495	-4.45378	-3.43956	2.69709	-4.27649	-1.39995	-4.30585	-0.0205583	-2.76122	2.35254	0.276041	-3.96926	-2.38632	-3.68134
function_IDs	3	2	2	1	4	1	4	1	3	4	3	2	2	4	2	3	3	1	1	3	3	2	2	4	3	3	1	4	2	2	3	1
gbest for task 24	3.57356	-4.5787	4.79043	-4.49853	2.72653	4.88791	-0.737883	-3.96438	4.66968	-1.38708	1.19692	3.07732	-4.5492	-2.08351	-0.0276721	1.96721	1.29144	-4.41726	1.64381	0.779723	2.56146	-2.26616	-2.54124	2.55947	4.78831	1.74526	4.02656	-2.37418	-2.59996	-0.358	-2.41822	-4.0264	0.063302	-2.62779	-3.52492	-2.21017	-2.73988	0.737196	-1.17455	-3.0702	4.35011	-4.97763	-4.99287	4.80092	-2.06114	-0.0205456	1.76812	4.2303	0.562196	-1.58807
gbest for task 16	-3.04075	1.19623	2.30813	-3.41035	2.87857	-2.14384	3.36142	-4.76134	3.08743	2.15465	-2.02185	-4.34473	-2.11601	-0.562183	-3.52668	-0.163314	-3.92827	-4.60372	-3.0211	-0.94901	1.66565	-2.64375	1.24789	2.18965	3.03176	-3.39348	0.642481	-4.62495	-3.71989	0.995987	1.12269	-1.76064	-2.80779	-1.56917	-0.170993	-4.92922	1.28699	-1.80958	-4.69056	-0.625578	-4.65493	-1.71241	0.0296953	-1.77094	2.7254	1.50301	3.06575	3.79713	1.89929	-4.95536
correlation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gbest for task 25	0.853559	4.9069	1.90874	-1.36554	3.61599	-4.38268	0.620275	3.79339	-1.67989	4.73755	3.34371	-3.00487	-2.25858	-3.10718	0.86331	0.115563	-4.85485	3.79525	2.06313	-1.79647	-3.93249	0.890216	-0.0799448	3.36047	-3.7801	-4.20584	-1.98303	0.544733	-1.19108	3.0213	-3.54386	4.66248	2.9282	3.36489	-1.70306	1.54419	3.98221	3.91721	0.337573	-2.69767	3.65477	-1.31872	-0.702543	-3.60382	0.574105	-4.83923	1.51175	0.719253	3.95602	-1.42512
gbest for task 17	-0.537961	1.22378	-0.355588	-3.76593	0.743533	4.83829	1.03031	-0.704033	-4.80783	-0.227677	1.94065	-1.69768	-4.08046	-3.82571	3.49692	0.377092	0.904141	-1.52453	4.17532	0.66164	2.92	-1.26063	2.04421	-3.41113	-1.06271	3.25534	-3.75377	-1.25695	-1.48695	0.269388	-3.79584	2.97509	-3.50683	0.848574	4.20916	2.2367	0.686865	0.239472	-3.46733	0.879033	-4.98821	3.47332	4.18135	-4.06866	4.64761	2.67827	1.30843	0.551749	-3.84626	0.483752
gbest for task 0	-0.772611	-1.85977	-0.0103018	3.83366	-1.33356	-2.91888	3.00364	-1.02372	0.0342429	4.59712	1.93278	-0.877893	0.763899	1.0053	-3.25125	2.08698	-1.85434	-1.42243	3.66486	4.07209	0.406388	-4.08522	-1.42616	-2.60678	-2.60304	2.95214	4.45749	-2.81331	-1.60796	2.98062	0.332616	2.61943	-3.87915	-4.67769	1.45309	-0.212706	-2.59657	-0.543271	3.76357	2.43767	-0.946155	0.696349	-3.44022	4.81774	-3.29835	-1.69147	1.90472	-0.152686	1.8861	0.569582
gbest for task 26	1.09927	-0.191114	-3.84509	-4.99581	-1.18864	0.341098	0.539387	1.87775	3.96553	2.86558	-3.89817	2.26966	4.54947	-2.15371	-4.28902	0.431127	-0.623749	1.1856	3.54175	-0.0229813	1.08409	0.981842	-2.38009	0.317686	3.76454	2.98409	2.56011	-2.03214	-0.553149	0.327787	-1.52748	-4.45388	-4.86333	-0.372575	-4.44969	-1.05196	4.96852	1.0897	-4.17421	3.93405	-1.04472	-3.07238	1.20371	-1.49525	-0.226096	1.91469	3.93587	4.15016	-1.89971	2.47763
gbest for task 18	-4.92102	-1.80235	-3.85242	3.27693	3.40859	4.98537	-3.36769	4.69726	-0.918075	2.52037	-2.21651	4.16194	4.27821	3.3071	0.84668	2.20435	-4.55801	-2.48919	2.41068	-4.05176	2.02293	-2.82173	-0.0547093	0.800607	2.04822	-0.378522	0.481741	-4.92451	-2.58037	-4.31564	2.68976	-2.50138	-1.11799	3.83734	-4.22446	-2.7094	3.82272	-2.59214	-3.01213	-2.09536	4.92823	-0.228645	-2.93341	4.20644	-1.92154	2.91327	1.41079	-1.47955	-4.57592	-1.17853
gbest for task 1	-4.88718	-1.07138	-0.786848	3.73143	4.70648	-4.9737	-2.35846	-2.96282	-2.70354	0.582159	2.80371	-2.51003	-4.69766	-4.00091	-3.95149	-4.27266	-4.65096	-2.67698	2.44629	3.99859	-3.99355	3.55432	2.36714	4.04835	-3.99914	1.93271	2.32767	2.68684	-3.939	-1.09177	-4.67278	-3.82618	2.83684	-0.459626	4.90525	2.54333	-0.433324	-2.45321	4.58051	1.86314	3.12895	2.38422	4.3531	3.43128	3.38331	-4.59839	4.15862	3.73235	-2.27537	1.60491
gbest for task 27	0.113092	-0.574525	-3.24675	-0.785539	-0.291927	-4.76765	3.14257	-1.40335	-1.06378	3.08253	3.77322	-2.79371	-0.0977766	-2.76717	-1.89536	-0.810714	3.19624	-4.37538	-0.27446	2.52429	-2.66107	0.0595993	-1.26648	2.70339	-0.0597519	1.82584	-1.01149	2.37762	-1.83058	1.59745	-3.14681	3.28252	-3.97707	-1.39356	-2.50302	0.730999	-1.16122	-4.36045	4.32765	2.775	3.72207	3.10087	4.98129	-1.3757	-4.6663	-1.91407	2.81358	3.52994	-1.28945	-2.46088
gbest for task 19	3.83393	2.09426	4.13588	-2.53836	-4.59558	0.252262	4.73623	4.3355	3.6435	2.65239	-0.019033	-2.11492	0.196363	-2.15081	-4.38299	0.0145473	-2.82934	-0.951146	-0.939882	-0.674567	-3.64271	-2.97532	3.56827	-2.68467	-1.14113	-2.16155	-4.88851	2.90487	1.87566	2.09925	4.52373	0.709593	-0.806483	3.65961	3.17124	-0.402066	-1.08813	2.90747	-1.06657	-2.44463	0.559861	3.9144	0.440451	-4.24378	-3.23641	1.05746	0.770771	-1.06575	-4.89369	4.83089
gbest for task 2	1.05844	3.31838	1.75028	3.66688	1.29578	-0.281713	-3.96968	1.35335	4.51387	-0.0625795	0.255224	-4.63952	1.96204	-2.34991	3.01828	-1.88109	-0.730959	-1.17612	4.12801	-0.28239	-2.48291	-4.16334	-2.57266	3.36029	4.78776	-0.286483	0.0137942	4.48493	4.66006	4.60094	-2.88277	0.7185	2.91932	3.86751	-0.614617	-0.784901	-1.4142	0.415703	-4.43155	-1.90033	-4.64688	0.823671	-1.53984	2.31516	3.47376	-3.52156	-4.56593	-2.2572	0.302321	4.56209
gbest for task 28	-3.90681	-1.61912	-4.89071	3.90681	2.88224	0.299494	-1.50518	4.38044	-2.12846	3.59938	4.20189	2.92177	3.42459	-0.140113	-0.597134	-0.079666	1.78549	1.82375	4.60593	2.70406	1.96617	-1.67292	-2.45409	2.8196	0.684602	1.12041	0.601946	-0.258663	-0.535247	1.8493	0.929736	0.557947	-4.76982	1.03902	-0.535239	3.11242	-3.66148	2.95958	2.49286	-0.789944	1.55896	1.69474	-2.86818	-0.0164481	-3.44537	1.53469	4.90389	3.34012	-1.64156	4.50982
gbest for task 20	-2.6063	-1.8442	1.10547	-2.80519	2.43502	-3.13955	3.15432	2.47057	-2.08004	-2.4146	-2.15677	-3.74404	4.34081	-0.578577	1.08605	4.02744	-1.54156	-2.88643	-2.82649	3.4954	0.357118	2.12664	4.28668	1.80977	3.16274	1.34393	-3.00861	-0.310671	-0.972165	-2.96925	3.92652	1.42153	0.186555	0.0319836	3.61634	-2.37842	1.89243	1.77067	-4.90786	4.81239	4.35607	-2.06462	-3.93165	3.69688	2.3568	2.1544	2.72431	-4.18476	4.26797	4.89782
gbest for task 3	1.25484	-4.04187	2.40272	0.560615	0.698322	-4.36694	1.61514	-3.11765	-3.22664	2.78012	-0.833774	2.9014	-4.93262	2.16826	-0.136842	2.22471	-2.66102	-1.64898	3.46533	1.87011	-0.840242	4.38835	4.43308	-3.76086	-1.35126	-1.90884	4.74607	-0.0793105	0.808597	-4.50946	-0.0873138	-2.93657	-3.55133	-2.68459	2.62405	2.14699	-2.05154	-0.760809	4.02935	-0.27818	-2.98069	-1.80443	-2.37678	-2.91331	-4.63616	2.48638	4.31139	-2.29718	-4.1626	2.77672
gbest for task 29	4.64004	-3.16034	3.09629	-0.329494	-4.41484	-3.61278	-1.82414	-0.161802	0.0500578	-2.14045	0.811499	-0.888357	-2.59756	1.04078	-1.56004	-1.53333	-0.0732092	1.70563	-3.34236	-2.01541	4.64655	0.668517	-0.789907	-0.724271	3.71566	-0.849292	-3.44999	-1.3612	-4.51893	-2.85666	-1.70811	-4.87889	-1.017	-3.61182	-0.208386	-0.431838	-2.2246	2.96747	4.40636	2.82545	-4.17298	0.217859	-3.0629	-1.77054	-3.74136	0.377054	1.69612	1.18543	-2.91731	3.35376
gbest for task 21	3.47768	2.68443	-4.43441	-0.115706	-3.00939	4.81327	2.58724	0.0586164	4.78952	-3.84189	-2.90671	-1.02408	-1.23056	-2.18706	0.864419	-0.191123	2.69701	-1.03739	-0.454131	-3.47898	3.81435	4.75412	0.74562	1.18052	-0.111368	0.522383	-3.93839	-0.603167	2.23553	-4.28727	2.07913	0.713201	3.39716	2.64472	-4.4025	-4.61223	2.45799	3.18474	0.446389	2.24751	4.34285	2.53968	-3.77657	-1.88771	-4.64739	2.08785	2.92116	3.04962	-3.94954	-2.53297
gbest for task 4	2.36457	-0.514431	1.37463	0.560088	4.3651	-2.26367	-2.64107	0.594497	-2.31222	-0.588732	-3.64068	3.5513	-3.2729	-1.16534	-3.84604	-3.05208	3.9991	-0.746867	4.23603	1.13306	-0.885014	-4.99569	-0.266592	-2.14078	-3.45462	-1.70452	1.76958	-1.06059	1.12054	0.581684	-4.17566	-1.51489	-4.93275	2.19897	4.0452	4.43235	4.93531	-3.59586	0.0268474	-2.37691	0.815405	1.38617	-3.82562	2.5425	-4.77917	-2.67165	4.49042	4.21993	1.58148	3.72645
gbest for task 30	-4.3341	-0.726026	4.42167	-2.88738	-2.1823	3.04442	-2.62733	-0.0783867	0.812597	-2.03884	-2.91323	-4.4596	-0.91228	1.35171	4.52232	2.45735	0.0650321	-1.19784	-2.93718	-0.561117	3.62391	-0.424389	-2.1094	-4.84746	0.309133	-4.08961	2.72179	-3.97286	4.42681	0.298638	4.93714	-4.90728	4.57261	4.35881	-2.79467	-2.60969	2.40322	-0.421996	2.31192	-1.78418	2.53917	4.3987	-1.24378	-3.37311	0.750413	-1.72145	4.08423	-4.18455	2.0807	-3.85295
gbest for task 22	1.34049	-3.56913	0.242425	2.25437	1.77157	-1.15196	0.115817	-2.80245	-2.03109	-2.55793	-1.93485	0.88742	2.19723	0.624132	0.770238	-4.10419	0.979183	-1.4416	2.95864	1.18604	-4.33399	-4.37585	3.42764	-0.928196	-4.17909	-0.0381666	-0.428412	2.92071	2.12293	-2.66338	-1.32476	-1.53659	-1.23251	3.91767	-4.28221	-4.46094	-2.23429	0.833605	-2.26338	0.734622	3.27568	0.801765	-3.37796	0.472908	-3.5741	2.39228	1.36872	2.40508	-4.04932	-0.672645
gbest for task 5	2.93102	0.530169	3.32138	1.58853	3.70379	4.82777	3.89441	3.64929	1.40182	-4.83636	-4.04855	0.20637	0.288002	3.78068	-0.76641	1.5593	2.18208	3.49417	2.93934	-3.02665	4.88534	3.73397	-0.880098	1.70717	-1.43465	-3.23686	-4.03171	-2.32984	-4.31028	-2.50998	-1.89424	3.62074	3.02019	-3.57286	0.209262	1.72398	-3.7451	-0.896326	0.37327	2.65673	-0.732683	1.32472	-2.1369	4.55532	0.105402	2.09669	1.11462	-2.71252	0.590858	-0.946042
gbest for task 31	0.133549	-0.674253	0.175849	-2.08663	-2.82557	-3.15029	4.64296	2.0366	4.47427	3.6403	-1.81326	0.928211	0.885445	1.03779	-3.98559	-1.44094	4.70105	-0.810383	2.68714	0.130634	-4.66761	-0.915034	1.19386	0.481257	-4.82519	-3.14202	-1.60856	3.29288	1.03256	-2.31156	4.57935	-3.83389	2.01419	-0.244804	-0.920516	4.18862	1.6049	-1.27756	1.22522	1.07917	-2.63726	4.41196	-2.99262	3.24818	0.449755	-1.97821	-3.19276	0.150803	2.21141	4.49439
